# index, gene, tax_id, _pos
73,9606,10426,"array([6.30059842, 4.2875698 ])"
74,4896,2540392,"array([6.3660166 , 4.59591208])"
75,4896,2540690,"array([6.3405278 , 4.47766528])"
76,9606,10589,"array([6.48920612, 4.48593816])"
77,4896,2540406,"array([6.3588028 , 4.87576173])"
78,9606,10681,"array([6.96858303, 3.93229566])"
79,9606,10714,"array([5.88881502, 5.62931443])"
80,9606,10818,"array([5.67896308, 4.25972187])"
81,9606,10844,"array([6.33558714, 4.2905698 ])"
82,9606,10987,"array([7.02723604, 4.47819636])"
83,9606,11033,"array([6.65981702, 3.79959064])"
84,4896,2539610,"array([6.62263107, 4.05218254])"
85,9606,11222,"array([10.58584681,  5.42027703])"
86,9606,23397,"array([5.87483383, 4.83102078])"
87,4896,2539668,"array([6.10624254, 4.98132514])"
88,4896,2542226,"array([6.10547648, 5.01488745])"
89,4896,3361036,"array([6.12140766, 4.8076538 ])"
90,9606,28973,"array([10.57668532,  5.51223543])"
91,9606,51141,"array([7.09562126, 5.1935769 ])"
92,9606,51194,"array([5.68195849, 5.59161611])"
93,9606,59345,"array([7.06385023, 3.96122188])"
94,9606,94274,"array([6.61485659, 3.81903296])"
95,9606,183,"array([6.24686217, 4.24027814])"
96,4896,2539123,"array([6.32577204, 4.60426192])"
97,9606,351,"array([6.26338569, 5.73745566])"
98,4896,2540977,"array([6.33879339, 5.30403772])"
99,9606,667,"array([6.61590659, 4.4511982 ])"
100,4896,2542123,"array([6.45763257, 4.76588516])"
101,9606,1017,"array([5.54270116, 4.5137529 ])"
102,4896,2543327,"array([5.81760676, 4.69012401])"
103,9606,10919,"array([5.71945725, 4.72909997])"
104,4896,2542467,"array([6.09195174, 4.95170388])"
105,9606,55629,"array([5.88620434, 4.65620705])"
106,4896,2541033,"array([6.19692827, 4.80067323])"
107,4896,2542503,"array([6.13078043, 4.86002237])"
108,9606,5888,"array([5.70205398, 5.07350854])"
109,4896,2543580,"array([6.11128903, 4.96041859])"
110,9606,7846,"array([6.31248707, 4.46790215])"
111,4896,2539497,"array([6.31249076, 4.89086234])"
112,9606,81,"array([6.21492213, 5.38568993])"
113,4896,2540051,"array([6.38814795, 5.00283408])"
114,9606,983,"array([5.96081725, 4.02235941])"
115,4896,2539197,"array([6.03523051, 4.28599856])"
116,9606,2908,"array([6.43111229, 5.26265867])"
117,4896,2541645,"array([6.19653174, 5.23282663])"
118,4896,2542246,"array([6.36968004, 5.13767847])"
119,4896,2542273,"array([6.59633379, 5.20858823])"
120,4896,2541874,"array([6.3789757 , 5.04428741])"
121,4896,2541508,"array([6.81693091, 5.44089663])"
122,4896,3361412,"array([6.25087037, 5.34015658])"
123,4896,2542090,"array([6.35781795, 5.06303351])"
124,4896,2541615,"array([6.55337256, 5.67251111])"
125,4896,2543203,"array([6.51957587, 5.70826564])"
126,4896,2543080,"array([6.60171935, 5.27663522])"
127,4896,2543631,"array([6.2144524 , 5.23449987])"
128,4896,2543333,"array([6.33679194, 5.16992171])"
129,4896,2539932,"array([6.11936428, 5.38876859])"
130,4896,2539747,"array([6.55470533, 5.72510275])"
131,4896,2540078,"array([6.46366627, 5.18531918])"
132,4896,2540086,"array([6.07179157, 5.17807422])"
133,4896,2539652,"array([6.55892861, 5.18920144])"
134,4896,2540631,"array([6.65183701, 5.34649151])"
135,4896,2540376,"array([6.25259531, 5.28461236])"
136,4896,2540441,"array([6.35926817, 5.22390905])"
137,4896,2541146,"array([6.49633096, 5.20529338])"
138,4896,2541218,"array([6.41936036, 5.14772393])"
139,4896,2538924,"array([6.38524218, 5.34670521])"
140,4896,2539299,"array([6.29356367, 5.0831485 ])"
141,4896,2539389,"array([6.14331532, 5.27973044])"
142,4896,2538811,"array([6.42807206, 5.36283516])"
143,4896,2538821,"array([6.23777972, 5.19399379])"
144,4896,2539181,"array([6.62406272, 5.26612821])"
145,4896,2539509,"array([6.6098113, 5.0788412])"
146,4896,2538973,"array([6.34719808, 5.70548617])"
147,4896,2541450,"array([6.62393087, 5.21348799])"
148,4896,2541348,"array([6.29475435, 5.30019265])"
149,4896,2538902,"array([6.35440992, 5.15864665])"
150,4896,2542714,"array([6.59716043, 5.58393088])"
151,4896,2539007,"array([6.64461555, 5.00976055])"
152,4896,2542031,"array([6.53765069, 5.28270939])"
153,4896,2540900,"array([6.61568121, 5.19071104])"
154,4896,2540899,"array([6.49440539, 5.14337835])"
155,4896,2540729,"array([6.67166745, 5.17818184])"
156,4896,2543087,"array([6.17266917, 5.14063029])"
157,4896,2541386,"array([6.82092341, 4.80701612])"
158,4896,2541526,"array([6.52394187, 5.23851293])"
159,4896,2541927,"array([6.4207042 , 5.18453682])"
160,4896,2539241,"array([6.1894824 , 5.31256176])"
161,4896,2540446,"array([6.32424312, 5.5003768 ])"
162,4896,2539843,"array([6.3705995 , 5.19597395])"
163,4896,2540564,"array([6.49014694, 5.28547058])"
164,4896,2542019,"array([6.42819314, 5.28099196])"
165,4896,2538822,"array([6.55851367, 5.07524209])"
166,4896,2541815,"array([6.50159582, 5.36973705])"
167,4896,2543515,"array([6.44323006, 5.32586812])"
168,4896,2540960,"array([6.55962395, 5.37515842])"
169,4896,2542611,"array([6.7313878 , 4.92678835])"
170,4896,2542556,"array([6.11878603, 5.18495988])"
171,4896,2542481,"array([6.33841257, 5.15192137])"
172,4896,2539468,"array([6.44031352, 5.49489722])"
173,4896,2539261,"array([6.68849938, 4.91982415])"
174,4896,2542744,"array([6.53677943, 5.32379972])"
175,4896,2541698,"array([6.61603215, 5.65791081])"
176,4896,2542078,"array([6.60523488, 5.23844732])"
177,4896,2541972,"array([6.3008876 , 4.98594533])"
178,4896,2542669,"array([6.26739469, 4.92084853])"
179,4896,2543595,"array([6.31388531, 5.1132513 ])"
180,4896,2542639,"array([6.78423125, 5.54084573])"
181,4896,2543344,"array([6.43156696, 5.13371335])"
182,4896,2542583,"array([6.50834048, 5.75053214])"
183,4896,2541383,"array([6.19178676, 5.20549394])"
184,4896,2540930,"array([6.20829664, 5.17535265])"
185,4896,2539048,"array([6.53054932, 5.25626004])"
186,4896,2540159,"array([6.47691223, 5.1456586 ])"
187,4896,2539278,"array([6.46815635, 5.10117177])"
188,4896,3361538,"array([6.65389053, 5.03111622])"
189,4896,2543142,"array([6.25110098, 5.39235199])"
190,4896,2538740,"array([6.45548221, 5.37905883])"
191,4896,3361483,"array([6.37137457, 5.05990503])"
192,4896,2540432,"array([6.45068854, 5.31119019])"
193,4896,2543082,"array([6.48080306, 5.06490842])"
194,4896,2543336,"array([6.51563926, 5.00526857])"
195,4896,2543379,"array([6.66572745, 4.8864941 ])"
196,4896,2539782,"array([6.4545768 , 5.05198755])"
197,4896,2539390,"array([6.2315771 , 5.34321169])"
198,4896,2542204,"array([6.18568423, 5.0808502 ])"
199,4896,2543497,"array([6.26012517, 5.26668742])"
200,4896,2543618,"array([6.22127426, 5.1860992 ])"
201,4896,2540767,"array([6.42287646, 5.02552121])"
202,4896,2541531,"array([6.41890141, 5.1064301 ])"
203,4896,2539727,"array([6.60957965, 5.00901286])"
204,4896,2540479,"array([6.31893042, 5.18214421])"
205,4896,2542869,"array([6.2521122 , 5.19823608])"
206,4896,2541250,"array([6.41424054, 5.70672523])"
207,4896,2540975,"array([6.29786592, 5.13094817])"
208,4896,2542085,"array([6.5486147 , 5.14008331])"
209,4896,2542408,"array([6.52496001, 5.07935878])"
210,4896,2541668,"array([6.20181068, 5.14401711])"
211,4896,2542463,"array([6.14938461, 5.02848782])"
212,4896,2540326,"array([6.54850899, 5.26866944])"
213,4896,2540633,"array([6.55716013, 5.02768066])"
214,4896,2541160,"array([6.46713834, 5.03189163])"
215,4896,2540026,"array([6.69194394, 5.18920633])"
216,4896,2543539,"array([6.39512484, 4.9031368 ])"
217,4896,2539523,"array([6.17515603, 5.06231426])"
218,4896,2541345,"array([6.34676851, 5.38334316])"
219,4896,3361354,"array([6.50720486, 5.23955246])"
220,4896,2540112,"array([6.47823824, 5.08210522])"
221,4896,2542514,"array([6.28680285, 5.31500557])"
222,4896,2542446,"array([6.2592728 , 5.36868312])"
223,4896,2539746,"array([6.53261303, 5.05117123])"
224,4896,2538797,"array([6.29593548, 5.33217195])"
225,4896,2540283,"array([6.53284099, 5.18357382])"
226,4896,2541500,"array([6.53588938, 5.03124411])"
227,4896,2539671,"array([6.50392814, 5.18656673])"
228,4896,2543131,"array([6.28062393, 5.15446799])"
229,4896,2543585,"array([6.38520357, 5.27647299])"
230,4896,2540565,"array([6.1380087 , 5.14407595])"
231,4896,2540461,"array([6.57032285, 5.53040216])"
232,4896,2538743,"array([6.36901416, 5.23643124])"
233,4896,2542139,"array([6.34457116, 5.13772223])"
234,4896,2543504,"array([6.15667614, 5.477492  ])"
235,4896,2539962,"array([6.13779029, 5.45702759])"
236,4896,2541268,"array([6.56226756, 5.14959804])"
237,4896,2539659,"array([6.53005014, 4.9866408 ])"
238,4896,2539538,"array([6.2913706 , 5.04166552])"
239,4896,2542520,"array([6.1414026 , 5.39517813])"
240,4896,2540403,"array([6.30748143, 5.38689681])"
241,4896,2542878,"array([6.47967819, 5.69922226])"
242,4896,2541087,"array([6.24048955, 5.1592857 ])"
243,4896,2541814,"array([6.2544135 , 5.14272899])"
244,4896,2539413,"array([6.30946942, 5.22429701])"
245,4896,2539743,"array([6.29429707, 5.09645606])"
246,4896,2539733,"array([6.1826925 , 5.21766264])"
247,4896,2541579,"array([6.49436459, 5.24682524])"
248,4896,2540273,"array([6.38679133, 5.25971075])"
249,4896,2540778,"array([6.09733576, 5.06465937])"
250,4896,2539972,"array([6.17962031, 5.29697578])"
251,4896,2539764,"array([6.38669612, 5.19559222])"
252,4896,2539093,"array([6.37192143, 4.99866435])"
253,4896,2542497,"array([6.5673274, 5.3406297])"
254,4896,2542664,"array([6.27377917, 5.27758952])"
255,4896,2539834,"array([6.19099537, 5.03722531])"
256,4896,2540269,"array([6.35140941, 5.28348524])"
257,4896,2539645,"array([6.09322397, 5.23211909])"
258,4896,2540431,"array([6.57521317, 5.05921881])"
259,4896,2543178,"array([6.30086347, 5.45371305])"
260,4896,3361514,"array([6.53377334, 5.09322813])"
261,4896,2543265,"array([6.53332021, 4.86285417])"
262,4896,2539459,"array([6.1638357 , 5.45753062])"
263,4896,2543557,"array([6.54226607, 5.34162237])"
264,4896,2539661,"array([6.64195925, 5.15095645])"
265,4896,2539153,"array([6.5935847 , 5.52182507])"
266,4896,2541051,"array([6.68136719, 5.51880357])"
267,4896,2542029,"array([6.39323222, 4.93582131])"
268,4896,2542252,"array([6.35898697, 4.93356594])"
269,4896,2540052,"array([6.47458647, 5.38758572])"
270,4896,2539942,"array([6.34448013, 5.54126559])"
271,4896,2542306,"array([6.26253574, 4.96263594])"
272,4896,2541612,"array([6.43936097, 4.86541915])"
273,4896,2543548,"array([6.1867033 , 5.37575655])"
274,4896,2540795,"array([6.56132774, 5.30525784])"
275,4896,2541591,"array([6.22822356, 5.37039444])"
276,4896,2543553,"array([6.35124146, 5.24637819])"
277,4896,2542425,"array([6.37234347, 5.30850896])"
278,4896,2542006,"array([6.22329509, 5.43101728])"
279,4896,2540358,"array([6.17236706, 5.36789165])"
280,4896,2539013,"array([6.22866867, 5.12282505])"
281,4896,3361377,"array([6.31607953, 5.34153732])"
282,4896,2540870,"array([6.41940035, 5.24218782])"
283,4896,2539178,"array([6.18438158, 5.35591075])"
284,4896,2542093,"array([6.28819909, 5.20403496])"
285,4896,2540950,"array([6.44881586, 5.29341786])"
286,4896,2543021,"array([6.28739421, 5.351453  ])"
287,4896,2543453,"array([6.30339809, 5.35192291])"
288,4896,2541570,"array([6.33061301, 5.36482323])"
289,4896,2539701,"array([6.22032281, 5.27696316])"
290,4896,2540274,"array([6.3609424 , 5.29913383])"
291,4896,2541156,"array([6.269242  , 5.38506146])"
292,4896,2539336,"array([6.3438789 , 5.22908338])"
293,4896,2541130,"array([6.19820341, 5.28401416])"
294,4896,2539548,"array([6.20891472, 5.26588521])"
295,4896,2542265,"array([6.20471158, 5.32332363])"
296,4896,2539308,"array([6.31336096, 5.30770954])"
297,4896,2538715,"array([6.33916448, 5.59152441])"
298,4896,2539277,"array([6.17308073, 5.33019351])"
299,4896,2541344,"array([6.24422348, 5.32305903])"
300,4896,2540682,"array([6.24839247, 5.43342832])"
301,4896,2542782,"array([6.2317522 , 5.39052366])"
302,4896,2543642,"array([6.5966099 , 4.90099209])"
303,4896,2539372,"array([6.3318722, 5.3461118])"
304,4896,2540841,"array([5.96795365, 5.16454684])"
305,4896,2540517,"array([6.30686584, 5.2052486 ])"
306,4896,5802952,"array([6.23564111, 5.27427563])"
307,4896,2543380,"array([6.39806574, 5.01506678])"
308,4896,2539464,"array([6.57636959, 5.48881225])"
309,4896,2543040,"array([6.54231205, 5.15936963])"
310,4896,2538893,"array([6.19886143, 5.34578258])"
311,4896,2543293,"array([6.62226772, 5.4899351 ])"
312,4896,2542561,"array([6.77108138, 5.34165253])"
313,4896,3361259,"array([6.23484136, 5.29085036])"
314,4896,2541737,"array([6.37523306, 5.18342232])"
315,4896,2542904,"array([6.22547653, 5.3066585 ])"
316,4896,2542108,"array([6.28798218, 5.1796421 ])"
317,4896,2540817,"array([6.29754019, 5.16244487])"
318,4896,2538892,"array([6.28340003, 5.47205366])"
319,4896,2542912,"array([6.35581143, 5.26657702])"
320,4896,2543559,"array([6.24801304, 5.11762734])"
321,4896,2541229,"array([6.18205042, 5.44297134])"
322,4896,2540180,"array([6.18938866, 5.33298665])"
323,4896,2540447,"array([6.6839789, 5.295261 ])"
324,4896,2539067,"array([6.27590158, 5.36890981])"
325,4896,2539449,"array([6.61198004, 5.03643102])"
326,4896,2541838,"array([6.14871407, 5.43658138])"
327,4896,2542012,"array([6.37044606, 5.28089285])"
328,4896,2542430,"array([6.31116018, 5.51691455])"
329,4896,2539848,"array([6.14153688, 5.41553509])"
330,4896,2543307,"array([6.46019512, 5.33940015])"
331,4896,2543085,"array([6.21419936, 5.09570707])"
332,4896,2539969,"array([6.39482771, 5.43598188])"
333,4896,2539797,"array([6.36629367, 5.36178621])"
334,4896,2540649,"array([6.42380814, 5.57089746])"
335,4896,2540325,"array([6.4206471 , 5.49964289])"
336,4896,2543486,"array([6.47589947, 5.53333463])"
337,4896,2541712,"array([6.35556264, 5.12962812])"
338,4896,2542870,"array([6.53446499, 5.11175262])"
339,4896,2542553,"array([6.33631084, 5.24918476])"
340,4896,2541491,"array([6.32441765, 5.2737045 ])"
341,4896,2543354,"array([6.22937209, 5.32127859])"
342,4896,2542629,"array([6.30418393, 5.23831258])"
343,4896,2540367,"array([6.26280701, 5.32276528])"
344,4896,2539862,"array([6.58374864, 5.10705888])"
345,4896,2540939,"array([6.57251174, 5.08959313])"
346,4896,2539539,"array([6.47520594, 5.11554   ])"
347,4896,2538897,"array([6.21199814, 5.15722384])"
348,4896,2542545,"array([6.07759946, 5.30652073])"
349,4896,2541077,"array([6.24803903, 5.01814755])"
350,4896,2539943,"array([6.50311714, 5.40653922])"
351,4896,2539285,"array([6.34269103, 5.03421758])"
352,4896,2540439,"array([6.31079496, 4.87026712])"
353,4896,2541242,"array([6.32751351, 4.97420818])"
354,4896,2542338,"array([6.2601832 , 5.47554169])"
355,4896,2542651,"array([6.6127161 , 5.11777786])"
356,4896,2542242,"array([6.38775296, 5.17347237])"
357,4896,2542920,"array([6.44845448, 5.25746558])"
358,4896,2540199,"array([6.32781519, 5.3154639 ])"
359,4896,2542689,"array([6.52163126, 5.12815858])"
360,4896,2540796,"array([6.20061909, 5.25083152])"
361,4896,2539310,"array([6.3000485 , 5.72383453])"
362,4896,2542772,"array([6.11879374, 5.22224633])"
363,4896,2539391,"array([6.49507316, 5.45270838])"
364,4896,2539225,"array([6.37577991, 5.12290671])"
365,4896,2543026,"array([6.33682678, 5.08529236])"
366,4896,2542131,"array([6.51889226, 5.1062514 ])"
367,4896,2541216,"array([6.33587773, 5.01454648])"
368,4896,2540422,"array([6.39959182, 5.54726733])"
369,4896,2543537,"array([6.45552793, 5.19940498])"
370,4896,2538689,"array([6.23293776, 5.13665647])"
371,4896,2538977,"array([6.63305201, 5.1014496 ])"
372,4896,14217452,"array([6.36683305, 5.68561917])"
373,4896,2540547,"array([6.30369488, 5.05612052])"
374,4896,2541984,"array([6.32761877, 5.38432807])"
375,4896,2539295,"array([6.35954398, 5.17798203])"
376,4896,2540526,"array([6.5211785 , 5.06317526])"
377,4896,2540521,"array([6.28065554, 5.4537779 ])"
378,4896,2543455,"array([6.40054902, 5.3043512 ])"
379,4896,2542942,"array([6.24509241, 5.3543899 ])"
380,4896,2539738,"array([6.34786205, 5.48761743])"
381,4896,2539938,"array([6.45121601, 5.09979958])"
382,4896,2543621,"array([6.40234469, 5.16322409])"
383,4896,2540819,"array([6.354109  , 5.10372428])"
384,4896,2542290,"array([6.34092427, 5.20461727])"
385,4896,2540232,"array([6.47335668, 5.16100993])"
386,4896,2541152,"array([6.63643721, 5.35691688])"
387,4896,2542959,"array([6.53473198, 5.37748131])"
388,4896,2543304,"array([6.57416317, 5.03009908])"
389,4896,2538729,"array([6.54296391, 5.39570521])"
390,4896,2542077,"array([6.40232814, 4.86690433])"
391,4896,2539572,"array([6.57285966, 5.0077059 ])"
392,4896,2540550,"array([6.47652912, 5.36183391])"
393,4896,2542084,"array([6.72770407, 5.36694114])"
394,4896,2542138,"array([6.32376009, 5.0610754 ])"
395,4896,2541544,"array([6.58706395, 5.23284595])"
396,4896,2541176,"array([6.08656604, 5.19007574])"
397,4896,2543484,"array([6.09965882, 5.17545848])"
398,4896,2539425,"array([6.29521384, 5.22133696])"
399,4896,2543408,"array([6.48687429, 4.95118094])"
400,4896,2542384,"array([6.48059624, 5.74596667])"
401,4896,2540197,"array([6.59553344, 5.29350084])"
402,4896,2539400,"array([6.53242069, 5.55397652])"
403,4896,2540773,"array([6.07229414, 5.01993448])"
404,4896,2539801,"array([6.60595883, 5.44889503])"
405,4896,2543269,"array([6.55769515, 5.43844289])"
406,4896,2542948,"array([6.30038306, 5.11006266])"
407,4896,2543051,"array([6.49780405, 5.47298105])"
408,4896,2542925,"array([6.50254597, 5.49434699])"
409,4896,2541818,"array([6.50234963, 4.95795271])"
410,4896,2541894,"array([6.4261046 , 5.05858745])"
411,4896,5802965,"array([6.6253534 , 4.98970227])"
412,4896,2542661,"array([6.40185698, 5.18022446])"
413,4896,2543025,"array([6.54706891, 5.06192263])"
414,4896,2542881,"array([6.941685 , 5.0688254])"
415,4896,2542817,"array([6.40717714, 5.2516324 ])"
416,4896,2542895,"array([6.47498301, 5.47495391])"
417,4896,2542875,"array([6.43193128, 5.11301429])"
418,4896,2542868,"array([6.44071653, 5.27493998])"
419,4896,2542854,"array([6.33126173, 5.21365254])"
420,4896,2542823,"array([6.6407199 , 5.69232434])"
421,4896,2541428,"array([6.58183242, 5.39828437])"
422,4896,2541690,"array([6.19544358, 5.18741126])"
423,4896,2542765,"array([6.26011452, 5.41597962])"
424,4896,2542750,"array([6.65658244, 5.38204939])"
425,4896,3361541,"array([6.20132184, 4.9998988 ])"
426,4896,2542303,"array([6.58065487, 5.71375815])"
427,4896,2542327,"array([6.23194265, 5.14970673])"
428,4896,2541706,"array([6.33196262, 5.1858083 ])"
429,4896,2542347,"array([6.47790679, 5.18047711])"
430,4896,2542357,"array([6.53204113, 5.73739884])"
431,4896,2542369,"array([6.14916054, 5.26359914])"
432,4896,2542370,"array([6.2426703 , 5.40996558])"
433,4896,2542396,"array([6.53053978, 4.95194218])"
434,4896,2542383,"array([5.89453394, 5.11774365])"
435,4896,2542538,"array([6.29779717, 5.18906097])"
436,4896,2542115,"array([6.49417802, 5.35373883])"
437,4896,2542564,"array([6.30763577, 5.03771941])"
438,4896,2542134,"array([6.17012748, 5.12152364])"
439,4896,2542572,"array([6.71232908, 5.64265243])"
440,4896,2542456,"array([6.67260292, 5.22607959])"
441,4896,2542483,"array([6.48117244, 5.66773578])"
442,4896,2542465,"array([6.48163109, 5.12812273])"
443,4896,14218174,"array([6.27807409, 5.0304584 ])"
444,4896,2542512,"array([6.48404484, 4.72462603])"
445,4896,2542217,"array([6.15609429, 5.33496281])"
446,4896,2542459,"array([6.52320602, 5.67648741])"
447,4896,2542499,"array([6.54321762, 5.69805744])"
448,4896,2542269,"array([6.33547203, 5.28993234])"
449,4896,2541641,"array([6.50196968, 5.68479997])"
450,4896,2541461,"array([6.11755408, 5.30626555])"
451,4896,2541460,"array([6.49449552, 5.38647194])"
452,4896,2542064,"array([6.32347024, 5.09911372])"
453,4896,2541418,"array([6.575283  , 5.07357402])"
454,4896,2541809,"array([6.39331109, 5.7307931 ])"
455,4896,2541811,"array([6.44362477, 5.34844172])"
456,4896,2542062,"array([6.64155923, 5.24148742])"
457,4896,2542011,"array([6.55607529, 5.00753076])"
458,4896,2541910,"array([6.17829987, 5.04734516])"
459,4896,2541502,"array([6.64498994, 5.48841101])"
460,4896,2541484,"array([6.72601871, 5.22213957])"
461,4896,2541486,"array([6.6694523 , 5.67815951])"
462,4896,2541812,"array([6.57786524, 5.1937225 ])"
463,4896,2541670,"array([6.66324878, 4.8541779 ])"
464,4896,2541651,"array([6.2935214 , 5.37235018])"
465,4896,5802955,"array([6.45255077, 5.2207717 ])"
466,4896,2542670,"array([6.7595395 , 5.11843597])"
467,4896,2542694,"array([6.39857157, 5.28089394])"
468,4896,2542690,"array([6.04982754, 5.24136011])"
469,4896,2541479,"array([6.18384781, 5.01422926])"
470,4896,2542298,"array([6.39625086, 5.377668  ])"
471,4896,2541804,"array([6.34636922, 4.73641135])"
472,4896,2542721,"array([6.6237575 , 5.38962837])"
473,4896,2542480,"array([6.05399594, 5.17863862])"
474,4896,2541914,"array([6.28591467, 5.1434715 ])"
475,4896,2541705,"array([6.37578183, 5.40556954])"
476,4896,2542609,"array([6.65026061, 5.21217116])"
477,4896,2542660,"array([6.65929731, 5.24919887])"
478,4896,2541660,"array([6.57212688, 5.42263403])"
479,4896,2543105,"array([6.55685603, 5.78109456])"
480,4896,2543119,"array([6.56836887, 5.46378544])"
481,4896,3361462,"array([6.45040441, 5.130219  ])"
482,4896,2543041,"array([6.60576667, 5.33612387])"
483,4896,2543207,"array([6.52622717, 5.52679552])"
484,4896,2543686,"array([6.38935438, 5.06337359])"
485,4896,2543181,"array([6.53116408, 5.16842436])"
486,4896,2543448,"array([6.24527722, 5.37764407])"
487,4896,2543460,"array([6.33970398, 4.99903655])"
488,4896,2543626,"array([6.21595076, 5.1346271 ])"
489,4896,2543252,"array([6.88561756, 5.12548382])"
490,4896,2543459,"array([6.36087669, 5.72884708])"
491,4896,2543607,"array([6.6149694, 4.9542437])"
492,4896,2542704,"array([6.42644597, 5.67620892])"
493,4896,2543391,"array([6.48195054, 5.49341559])"
494,4896,2543385,"array([6.92231757, 5.05443779])"
495,4896,2543241,"array([6.33255202, 5.45532706])"
496,4896,2541530,"array([6.26486117, 5.08515604])"
497,4896,2541505,"array([6.22947976, 5.09475999])"
498,4896,2542247,"array([6.5216682 , 5.32940632])"
499,4896,3361544,"array([6.6063865 , 5.67988776])"
500,4896,2541553,"array([6.45707142, 5.68237355])"
501,4896,2542663,"array([6.18105002, 5.18210244])"
502,4896,2543412,"array([6.4292764 , 5.04161614])"
503,4896,2543298,"array([6.32204961, 5.04779527])"
504,4896,2543283,"array([6.69532713, 5.30523203])"
505,4896,2541767,"array([6.70001533, 5.14327575])"
506,4896,2541978,"array([6.56906776, 5.20714561])"
507,4896,2543153,"array([6.42307979, 5.22556478])"
508,4896,2543403,"array([6.44020864, 5.70219365])"
509,4896,2543475,"array([6.36676272, 5.32876831])"
510,4896,2542017,"array([6.22904268, 5.10944915])"
511,4896,2543337,"array([6.31284644, 5.1291058 ])"
512,4896,2543325,"array([6.55251941, 5.24148396])"
513,4896,2543311,"array([6.60622753, 5.70360303])"
